prev_timestamp,timestamp,gap_minutes,prev_weekday,prev_time,curr_weekday,curr_time,gap_minutes_int,pattern_key,pattern_count,gap_type
2024-04-25 23:05:00,2024-04-25 23:15:00,10.0,Thursday,23:05,Thursday,23:15,10,Thursday|23:05|Thursday|23:15|10,1,intraday_missing_candidate
2024-04-25 23:55:00,2024-04-26 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-04-26 23:50:00,2024-04-29 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-04-29 23:55:00,2024-04-30 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-04-30 23:55:00,2024-05-01 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-05-01 23:55:00,2024-05-02 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-05-02 23:55:00,2024-05-03 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-05-03 23:50:00,2024-05-06 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-05-06 23:55:00,2024-05-07 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-05-07 23:55:00,2024-05-08 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-05-08 23:55:00,2024-05-09 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-05-09 23:55:00,2024-05-10 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-05-10 23:50:00,2024-05-13 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-05-13 23:55:00,2024-05-14 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-05-14 23:55:00,2024-05-15 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-05-15 23:55:00,2024-05-16 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-05-16 23:55:00,2024-05-17 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-05-17 23:50:00,2024-05-20 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-05-20 23:55:00,2024-05-21 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-05-21 23:55:00,2024-05-22 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-05-22 23:55:00,2024-05-23 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-05-23 23:55:00,2024-05-24 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-05-24 23:50:00,2024-05-27 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-05-27 20:00:00,2024-05-28 01:00:00,300.0,Monday,20:00,Tuesday,01:00,300,Monday|20:00|Tuesday|01:00|300,18,recurring_market_closure
2024-05-28 23:55:00,2024-05-29 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-05-29 23:55:00,2024-05-30 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-05-30 17:45:00,2024-05-30 17:55:00,10.0,Thursday,17:45,Thursday,17:55,10,Thursday|17:45|Thursday|17:55|10,1,intraday_missing_candidate
2024-05-30 23:55:00,2024-05-31 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-05-31 08:35:00,2024-05-31 10:45:00,130.0,Friday,08:35,Friday,10:45,130,Friday|08:35|Friday|10:45|130,1,exceptional_closure_or_missing
2024-05-31 23:50:00,2024-06-03 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-06-03 23:55:00,2024-06-04 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-06-04 17:15:00,2024-06-04 17:25:00,10.0,Tuesday,17:15,Tuesday,17:25,10,Tuesday|17:15|Tuesday|17:25|10,1,intraday_missing_candidate
2024-06-04 23:55:00,2024-06-05 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-06-05 23:55:00,2024-06-06 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-06-06 23:55:00,2024-06-07 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-06-07 23:50:00,2024-06-10 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-06-10 23:55:00,2024-06-11 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-06-11 23:55:00,2024-06-12 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-06-12 23:55:00,2024-06-13 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-06-13 23:55:00,2024-06-14 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-06-14 23:50:00,2024-06-17 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-06-17 23:55:00,2024-06-18 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-06-18 23:55:00,2024-06-19 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-06-19 20:00:00,2024-06-20 01:00:00,300.0,Wednesday,20:00,Thursday,01:00,300,Wednesday|20:00|Thursday|01:00|300,2,exceptional_closure_or_missing
2024-06-20 23:55:00,2024-06-21 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-06-21 23:50:00,2024-06-24 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-06-24 23:55:00,2024-06-25 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-06-25 23:55:00,2024-06-26 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-06-26 23:55:00,2024-06-27 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-06-27 23:55:00,2024-06-28 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-06-28 23:50:00,2024-07-01 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-07-01 23:55:00,2024-07-02 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-07-02 23:55:00,2024-07-03 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-07-03 20:15:00,2024-07-04 01:00:00,285.0,Wednesday,20:15,Thursday,01:00,285,Wednesday|20:15|Thursday|01:00|285,2,exceptional_closure_or_missing
2024-07-04 20:00:00,2024-07-05 01:00:00,300.0,Thursday,20:00,Friday,01:00,300,Thursday|20:00|Friday|01:00|300,7,exceptional_closure_or_missing
2024-07-05 23:50:00,2024-07-08 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-07-08 23:55:00,2024-07-09 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-07-09 23:55:00,2024-07-10 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-07-10 23:55:00,2024-07-11 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-07-11 23:55:00,2024-07-12 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-07-12 23:50:00,2024-07-15 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-07-15 23:55:00,2024-07-16 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-07-16 23:55:00,2024-07-17 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-07-17 23:55:00,2024-07-18 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-07-18 23:55:00,2024-07-19 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-07-19 23:50:00,2024-07-22 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-07-22 23:55:00,2024-07-23 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-07-23 23:55:00,2024-07-24 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-07-24 23:55:00,2024-07-25 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-07-25 23:55:00,2024-07-26 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-07-26 23:50:00,2024-07-29 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-07-29 23:55:00,2024-07-30 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-07-30 23:55:00,2024-07-31 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-07-31 23:55:00,2024-08-01 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-08-01 23:55:00,2024-08-02 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-08-02 23:50:00,2024-08-05 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-08-05 23:55:00,2024-08-06 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-08-06 23:55:00,2024-08-07 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-08-07 23:55:00,2024-08-08 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-08-08 23:55:00,2024-08-09 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-08-09 23:50:00,2024-08-12 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-08-12 23:55:00,2024-08-13 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-08-13 23:55:00,2024-08-14 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-08-14 23:55:00,2024-08-15 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-08-15 23:55:00,2024-08-16 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-08-16 23:50:00,2024-08-19 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-08-19 23:55:00,2024-08-20 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-08-20 23:55:00,2024-08-21 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-08-21 23:55:00,2024-08-22 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-08-22 23:55:00,2024-08-23 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-08-23 23:50:00,2024-08-26 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-08-26 23:55:00,2024-08-27 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-08-27 23:55:00,2024-08-28 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-08-28 23:55:00,2024-08-29 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-08-29 23:55:00,2024-08-30 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-08-30 23:50:00,2024-09-02 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-09-02 20:00:00,2024-09-03 01:00:00,300.0,Monday,20:00,Tuesday,01:00,300,Monday|20:00|Tuesday|01:00|300,18,recurring_market_closure
2024-09-03 23:55:00,2024-09-04 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-09-04 23:55:00,2024-09-05 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-09-05 23:55:00,2024-09-06 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-09-06 23:50:00,2024-09-09 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-09-09 23:55:00,2024-09-10 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-09-10 23:55:00,2024-09-11 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-09-11 23:55:00,2024-09-12 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-09-12 23:55:00,2024-09-13 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-09-13 23:50:00,2024-09-16 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-09-16 23:55:00,2024-09-17 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-09-17 23:55:00,2024-09-18 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-09-18 23:55:00,2024-09-19 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-09-19 23:55:00,2024-09-20 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-09-20 23:50:00,2024-09-23 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-09-23 23:55:00,2024-09-24 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-09-24 23:55:00,2024-09-25 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-09-25 23:55:00,2024-09-26 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-09-26 23:55:00,2024-09-27 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-09-27 23:50:00,2024-09-30 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-09-30 23:55:00,2024-10-01 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-10-01 23:55:00,2024-10-02 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-10-02 23:55:00,2024-10-03 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-10-03 23:55:00,2024-10-04 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-10-04 23:50:00,2024-10-07 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-10-07 23:55:00,2024-10-08 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-10-08 23:55:00,2024-10-09 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-10-09 23:55:00,2024-10-10 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-10-10 23:55:00,2024-10-11 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-10-11 23:50:00,2024-10-14 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-10-14 23:55:00,2024-10-15 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-10-15 23:55:00,2024-10-16 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-10-16 23:55:00,2024-10-17 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-10-17 23:55:00,2024-10-18 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-10-18 23:50:00,2024-10-21 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-10-21 23:55:00,2024-10-22 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-10-22 23:55:00,2024-10-23 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-10-23 23:55:00,2024-10-24 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-10-24 23:55:00,2024-10-25 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-10-25 23:50:00,2024-10-28 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-10-28 23:55:00,2024-10-29 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-10-29 23:55:00,2024-10-30 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-10-30 23:55:00,2024-10-31 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-10-31 23:55:00,2024-11-01 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-11-01 23:50:00,2024-11-04 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-11-04 23:55:00,2024-11-05 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-11-05 23:55:00,2024-11-06 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-11-06 23:55:00,2024-11-07 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-11-07 23:55:00,2024-11-08 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-11-08 23:50:00,2024-11-11 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-11-11 23:55:00,2024-11-12 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-11-12 23:55:00,2024-11-13 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-11-13 23:55:00,2024-11-14 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-11-14 23:55:00,2024-11-15 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-11-15 23:50:00,2024-11-18 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-11-18 23:55:00,2024-11-19 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-11-19 23:55:00,2024-11-20 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-11-20 23:55:00,2024-11-21 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-11-21 23:55:00,2024-11-22 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-11-22 23:50:00,2024-11-25 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-11-25 23:55:00,2024-11-26 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-11-26 23:55:00,2024-11-27 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-11-27 23:55:00,2024-11-28 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-11-28 20:00:00,2024-11-29 01:00:00,300.0,Thursday,20:00,Friday,01:00,300,Thursday|20:00|Friday|01:00|300,7,exceptional_closure_or_missing
2024-11-29 20:15:00,2024-12-02 01:00:00,3165.0,Friday,20:15,Monday,01:00,3165,Friday|20:15|Monday|01:00|3165,7,exceptional_closure_or_missing
2024-12-02 23:55:00,2024-12-03 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-12-03 23:55:00,2024-12-04 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-12-04 23:55:00,2024-12-05 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-12-05 23:55:00,2024-12-06 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
2024-12-06 23:50:00,2024-12-09 01:00:00,2950.0,Friday,23:50,Monday,01:00,2950,Friday|23:50|Monday|01:00|2950,149,recurring_market_closure
2024-12-09 23:55:00,2024-12-10 01:00:00,65.0,Monday,23:55,Tuesday,01:00,65,Monday|23:55|Tuesday|01:00|65,363,recurring_market_closure
2024-12-10 23:55:00,2024-12-11 01:00:00,65.0,Tuesday,23:55,Wednesday,01:00,65,Tuesday|23:55|Wednesday|01:00|65,398,recurring_market_closure
2024-12-11 23:55:00,2024-12-12 01:00:00,65.0,Wednesday,23:55,Thursday,01:00,65,Wednesday|23:55|Thursday|01:00|65,396,recurring_market_closure
2024-12-12 23:55:00,2024-12-13 01:00:00,65.0,Thursday,23:55,Friday,01:00,65,Thursday|23:55|Friday|01:00|65,385,recurring_market_closure
